Покупатель,Тикер покупателя,Объект сделки,Дата объявления сделки,Время объявления сделки,Дата закрытия сделки,Время закрытия сделки,Статус сделки,"Цена сделки, млн USD","Доля участия, %",Вид сделки,Тип сделки,Направление интеграции,Тип национальности,Дата завершения,Дата переговоров,Дата оформления,Дата актуализации,Дата создания,Отрасль объекта,Регион объекта,Отрасль покупателя,Регион покупателя,Капитализация покупателя на момент сделки,Опыт покупателя в M&A,Диверсификация выручки,Развитие основного бизнеса,Снижение себестоимости основного бизнеса,Покупка клиентской базы,Источник информации,audit_row_status,audit_skip_reason,audit_notes,audit_exception,audit_resolved_flag,audit_resolved_ticker,audit_resolved_name,audit_resolved_class_code,audit_resolved_uid,audit_resolved_figi,audit_rate_limit_hits,audit_first_press_release_date_parsed,audit_first_press_release_time_parsed,audit_cbonds_actualization_date_parsed,audit_cbonds_create_date_parsed,audit_is_off_market_release,audit_release_anchor_trade_date,audit_release_anchor_timestamp_msk,audit_release_anchor_reason,audit_python_version,audit_run_ts,source_row_excel,buyer_company_std,buyer_company_norm,buyer_ticker_std,buyer_ticker_norm,deal_object_std,deal_object_norm,announcement_date_std,completion_date_std,actualization_date_std,creation_date_std,announcement_time_std,completion_time_std,deal_value_usd_mn_std,stake_pct_std,deal_status_clean,deal_kind_clean,deal_type_clean,integration_direction_clean,CAR_ANN_INTRADAY_15M,CAR_ANN_INTRADAY_30M,CAR_ANN_INTRADAY_1H,CAR_ANN_INTRADAY_3H,CAR_ANN_INTRADAY_FULL,CAR_ANN_INTRADAY_TO_CLOSE,CAR_ANN_NEXT_OPEN_1H,CAR_ANN_NEXT_DAY,CAR_CLOSE_INTRADAY_15M,CAR_CLOSE_INTRADAY_30M,CAR_CLOSE_INTRADAY_1H,CAR_CLOSE_INTRADAY_3H,CAR_CLOSE_INTRADAY_FULL,CAR_CLOSE_INTRADAY_TO_CLOSE,CAR_CLOSE_NEXT_OPEN_1H,CAR_CLOSE_NEXT_DAY,CAR_ANN_1_1,CAR_ANN_3_3,CAR_ANN_5_5,CAR_ANN_10_10,BHAR_ANN_60,BHAR_ANN_120,BHAR_ANN_250,ANN_MODEL_TYPE,ANN_ESTIMATION_OBS,ANN_ROE,ANN_ROA,ANN_P_B,ANN_P_E,ANN_TOTAL_ASSETS,ANN_MARKET_CAP,ANN_LIQUIDITY_60D,ANN_VOLATILITY_60D,CAR_CLOSE_1_1,CAR_CLOSE_3_3,CAR_CLOSE_5_5,CAR_CLOSE_10_10,BHAR_CLOSE_60,BHAR_CLOSE_120,BHAR_CLOSE_250,CLOSE_MODEL_TYPE,CLOSE_ESTIMATION_OBS,CLOSE_PANEL_ROLE,CLOSE_EVENT_TRADE_DATE,CLOSE_ROE,CLOSE_ROA,CLOSE_P_B,CLOSE_P_E,CLOSE_TOTAL_ASSETS,CLOSE_MARKET_CAP,CLOSE_LIQUIDITY_60D,CLOSE_VOLATILITY_60D,DAYS_CREATE_TO_ANNOUNCEMENT,DIFF_CAR_ANN_MINUS_CREATE_1_1,RUNUP_PRE_30_5,CAR_PRE_ANNOUNCEMENT,CAR_ACT_1_1,CAR_ACT_3_3,CAR_ACT_5_5,CAR_ACT_10_10,BHAR_ACT_60,BHAR_ACT_120,BHAR_ACT_250,ACT_MODEL_TYPE,ACT_ESTIMATION_OBS,ACT_ROE,ACT_ROA,ACT_P_B,ACT_P_E,ACT_TOTAL_ASSETS,ACT_MARKET_CAP,ACT_LIQUIDITY_60D,ACT_VOLATILITY_60D,CAR_CREATE_1_1,CAR_CREATE_3_3,CAR_CREATE_5_5,CAR_CREATE_10_10,BHAR_CREATE_60,BHAR_CREATE_120,BHAR_CREATE_250,CREATE_MODEL_TYPE,CREATE_ESTIMATION_OBS,CREATE_ROE,CREATE_ROA,CREATE_P_B,CREATE_P_E,CREATE_TOTAL_ASSETS,CREATE_MARKET_CAP,CREATE_LIQUIDITY_60D,CREATE_VOLATILITY_60D
Сбер (Сбербанк),SBER,Московский городской гольф-клуб,05.04.2012,02:12,,,Оформление,"10,00","71,95%",Покупка,Рыночная,Круговая,Внутренняя,,,4.2012,06.04.2012,06.04.2012,СМИ / Реклама / Спорт,Россия (ЦФО),Финансы / Инвестиции / Страхование / Консалтинг,"Беларусь, Германия, Индия, Казахстан, Люксембург, Нидерланды, Россия (СФО)",3.421583,,,,,,,ready_without_release_anchor,,resolved=raw_ticker_exact; release_anchor=no_intraday_on_release_day,,1,SBER,Сбер Банк,TQBR,e6123145-9665-43e0-8413-cd61b8aa9b13,BBG004730N88,0,2012-04-05,02:12,2012-04-06,2012-04-06,0.0,,,no_intraday_on_release_day,3.12.9,2026-03-29T15:46:18.379076+03:00,175,Сбер (Сбербанк),сбер сбербанк,SBER,SBER,Московский городской гольф-клуб,московский городской гольф клуб,2012-04-05,,2012-04-06,2012-04-06,02:12,,10.0,71.95,Оформление,Покупка,Рыночная,Круговая,,,,,,,,,,,,,,,,,-0.02325754264027291,0.011030569739787999,-0.0007812834435575455,-0.03734143901913545,-0.15000000000000036,-0.037577002053388986,0.044045174537986176,mean_adjusted,0.0,,,,,,,17.945084217239998,0.25490924029880774,,,,,,,,,,,,,,,,,,,,-1,-0.020174710844287458,-0.02194059692413408,0.006216063656208526,-0.0030828317959854523,0.010134877329891379,0.006386419907468355,-0.006361862655247852,-0.09662239882881918,-0.014953466485412958,0.0392136358883195,mean_adjusted,0.0,,,,,,,17.96229406321,0.2548724653228087,-0.0030828317959854523,0.010134877329891379,0.006386419907468355,-0.006361862655247852,-0.09662239882881918,-0.014953466485412958,0.0392136358883195,mean_adjusted,0.0,,,,,,,17.96229406321,0.2548724653228087
Сбер (Сбербанк),SBER,Volksbank,08.09.2011,13:40,15.02.2012,19:37,Завершена,"656,50","100,00%",Полное приобретение,Рыночная,Горизонтальная,Импортная,2.2012,,,27.02.2012,27.02.2012,Финансы / Инвестиции / Страхование / Консалтинг,Австрия,Финансы / Инвестиции / Страхование / Консалтинг,"Беларусь, Германия, Индия, Казахстан, Люксембург, Нидерланды, Россия (СФО)",2.466405,,,,,,,ready_without_release_anchor,,resolved=raw_ticker_exact; release_anchor=no_intraday_on_release_day,,1,SBER,Сбер Банк,TQBR,e6123145-9665-43e0-8413-cd61b8aa9b13,BBG004730N88,0,2011-09-08,13:40,2012-02-27,2012-02-27,0.0,,,no_intraday_on_release_day,3.12.9,2026-03-29T15:46:18.387530+03:00,176,Сбер (Сбербанк),сбер сбербанк,SBER,SBER,Volksbank,volksbank,2011-09-08,2012-02-15,2012-02-27,2012-02-27,13:40,19:37,656.5,100.0,Завершена,Полное приобретение,Рыночная,Горизонтальная,,,,,,,,,,,,,,,,,0.033202245458823665,-0.02279064149244292,-0.0432008346746392,-0.04168942017322497,0.025967949467774254,0.12375716458065211,0.08889928646625278,mean_adjusted,0.0,,,,,,,19.597520927679582,0.38542144335779094,6.848541734405522e-05,0.024742532884613477,0.027981736062303253,0.10477293816019417,-0.07995054605398777,-0.07778693591592933,,mean_adjusted,0.0,announcement_daily,2012-02-15,,,,,,,18.562532016317082,0.32820001186714304,-172,0.005847921102531517,-0.16545705305320002,-0.18049031445114927,0.027354324356292148,0.037031605931561185,0.05643789614241457,0.055776477842823136,-0.17820590006020465,-0.06562311860325165,0.07405177603853019,mean_adjusted,0.0,,,,,,,16.91118146643458,0.27957175609729296,0.027354324356292148,0.037031605931561185,0.05643789614241457,0.055776477842823136,-0.17820590006020465,-0.06562311860325165,0.07405177603853019,mean_adjusted,0.0,,,,,,,16.91118146643458,0.27957175609729296
Сбер (Сбербанк),SBER,Sberbank CIB (Тройка Диалог),20.01.2012,,23.01.2012,09:52,Завершена,"1 000,00","100,00%",Полное приобретение,Рыночная,Параллельная,Внутренняя,1.2012,,,20.01.2012,20.01.2012,Финансы / Инвестиции / Страхование / Консалтинг,Россия,Финансы / Инвестиции / Страхование / Консалтинг,"Беларусь, Германия, Индия, Казахстан, Люксембург, Нидерланды, Россия (СФО)",2.845573,,2.639931,,,,,ready,,resolved=raw_ticker_exact; release_anchor=time_missing_same_day_open,,1,SBER,Сбер Банк,TQBR,e6123145-9665-43e0-8413-cd61b8aa9b13,BBG004730N88,0,2012-01-20,,2012-01-20,2012-01-20,0.0,2012-01-20,2012-01-20T10:00:00+04:00,time_missing_same_day_open,3.12.9,2026-03-29T15:46:18.391428+03:00,177,Сбер (Сбербанк),сбер сбербанк,SBER,SBER,Sberbank CIB (Тройка Диалог),sberbank cib тройка диалог,2012-01-20,2012-01-23,2012-01-20,2012-01-20,,09:52,1000.0,100.0,Завершена,Полное приобретение,Рыночная,Параллельная,,,,,,,,,,,,,,,,,0.0034996897977849217,0.03761306383947616,0.07680486112001661,0.137833136999865,0.10527552579015476,0.04770297262366441,0.09176360004699813,mean_adjusted,0.0,,,,,,,21.73618780128375,0.39200486682877883,-0.0074780499759840025,0.06576617938322304,0.06282222939983828,0.12315628601854645,0.08469591812727861,0.05987530878720104,0.09304787672038506,mean_adjusted,0.0,announcement_daily,2012-01-23,,,,,,,21.473221533492502,0.3922461489214411,0,0.0,-0.022304556337366055,0.001066224806796745,0.0034996897977849217,0.03761306383947616,0.07680486112001661,0.137833136999865,0.10527552579015476,0.04770297262366441,0.09176360004699813,mean_adjusted,0.0,,,,,,,21.73618780128375,0.39200486682877883,0.0034996897977849217,0.03761306383947616,0.07680486112001661,0.137833136999865,0.10527552579015476,0.04770297262366441,0.09176360004699813,mean_adjusted,0.0,,,,,,,21.73618780128375,0.39200486682877883
Сбер (Сбербанк),SBER,Альянс Лайф,17.10.2011,16:58,30.01.2012,,Завершена,"0,12","100,00%",Полное приобретение,Рыночная,Параллельная,Внутренняя,1.2012,,,12.01.2012,12.01.2012,Финансы / Инвестиции / Страхование / Консалтинг,"Россия (СЗФО, ЦФО)",Финансы / Инвестиции / Страхование / Консалтинг,"Беларусь, Германия, Индия, Казахстан, Люксембург, Нидерланды, Россия (СФО)",2.845573,,2.639931,,,,,ready_without_release_anchor,,resolved=raw_ticker_exact; release_anchor=no_intraday_on_release_day,,1,SBER,Сбер Банк,TQBR,e6123145-9665-43e0-8413-cd61b8aa9b13,BBG004730N88,0,2011-10-17,16:58,2012-01-12,2012-01-12,0.0,,,no_intraday_on_release_day,3.12.9,2026-03-29T15:46:18.394355+03:00,178,Сбер (Сбербанк),сбер сбербанк,SBER,SBER,Альянс Лайф,альянс лайф,2011-10-17,2012-01-30,2012-01-12,2012-01-12,16:58,,0.12,100.0,Завершена,Полное приобретение,Рыночная,Параллельная,,,,,,,,,,,,,,,,,0.040494863578593665,0.14896354676461432,0.2187605701087576,0.1649183103549655,0.059529828109201155,0.20310920121334664,0.16595045500505523,mean_adjusted,0.0,,,,,,,24.56145382783583,0.5531656440052036,0.00043903697591218815,0.08745299912179738,0.09980391684795387,0.14144768944827169,0.03966292134831417,0.021460674157302684,,mean_adjusted,0.0,announcement_daily,2012-01-30,,,,,,,20.591901621755415,0.366096771345688,-87,0.07589530233351172,-0.1385343597135158,0.0035206019567971536,-0.03540043875491805,0.017850794872273035,0.027816469933051535,0.1332538109035032,0.15676959619952502,-0.016745843230403734,0.10071258907363267,mean_adjusted,0.0,,,,,,,23.31235990748667,0.40263054918158675,-0.03540043875491805,0.017850794872273035,0.027816469933051535,0.1332538109035032,0.15676959619952502,-0.016745843230403734,0.10071258907363267,mean_adjusted,0.0,,,,,,,23.31235990748667,0.40263054918158675
Росбанк,ROSB,Агентство по возврату долгов (АВД),29.12.2011,,29.12.2011,18:36,Завершена,н. д.,"100,00%",Полное приобретение,Рыночная,Параллельная,Внутренняя,12.2011,,,01.12.2011,01.12.2011,Финансы / Инвестиции / Страхование / Консалтинг,Россия,Финансы / Инвестиции / Страхование / Консалтинг,"Россия, Франция",3.161345,,2.795984,,,,,ready_without_release_anchor,,resolved=raw_ticker_exact; release_anchor=no_trade_days_near_release,,1,ROSB,РОСБАНК,TQBR,3fccb7cc-787b-450d-8799-c3c92c1cb76d,BBG000PND2J2,0,2011-12-29,,2011-12-01,2011-12-01,0.0,,,no_trade_days_near_release,3.12.9,2026-03-29T15:46:18.398950+03:00,179,Росбанк,росбанк,ROSB,ROSB,Агентство по возврату долгов (АВД),агентство по возврату долгов авд,2011-12-29,2011-12-29,2011-12-01,2011-12-01,,18:36,,100.0,Завершена,Полное приобретение,Рыночная,Параллельная,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Росбанк,ROSB,Телсиком,03.11.2011,,09.12.2011,17:00,Завершена,н. д.,"100,00%",Полное приобретение,Квазиприватизационная,Круговая,Внутренняя,12.2011,,,01.12.2011,01.12.2011,Телекоммуникации,Россия (ЦФО),Финансы / Инвестиции / Страхование / Консалтинг,"Россия, Франция",3.161345,,2.795984,,,,,ready_without_release_anchor,,resolved=raw_ticker_exact; release_anchor=no_trade_days_near_release,,1,ROSB,РОСБАНК,TQBR,3fccb7cc-787b-450d-8799-c3c92c1cb76d,BBG000PND2J2,0,2011-11-03,,2011-12-01,2011-12-01,0.0,,,no_trade_days_near_release,3.12.9,2026-03-29T15:46:18.405321+03:00,180,Росбанк,росбанк,ROSB,ROSB,Телсиком,телсиком,2011-11-03,2011-12-09,2011-12-01,2011-12-01,,17:00,,100.0,Завершена,Полное приобретение,Квазиприватизационная,Круговая,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Сбер (Сбербанк),SBER,SLB Commercial Bank,30.11.2011,10:41,23.12.2011,15:21,Завершена,"80,62","99,15%",Поглощение,Рыночная,Горизонтальная,Импортная,12.2011,,,01.12.2011,01.12.2011,Финансы / Инвестиции / Страхование / Консалтинг,Швейцария,Финансы / Инвестиции / Страхование / Консалтинг,"Беларусь, Германия, Индия, Казахстан, Люксембург, Нидерланды, Россия (СФО)",2.447619,,2.466405,,,,,ready_without_release_anchor,,resolved=raw_ticker_exact; release_anchor=no_intraday_on_release_day,,1,SBER,Сбер Банк,TQBR,e6123145-9665-43e0-8413-cd61b8aa9b13,BBG004730N88,0,2011-11-30,10:41,2011-12-01,2011-12-01,0.0,,,no_intraday_on_release_day,3.12.9,2026-03-29T15:46:18.407878+03:00,181,Сбер (Сбербанк),сбер сбербанк,SBER,SBER,SLB Commercial Bank,slb commercial bank,2011-11-30,2011-12-23,2011-12-01,2011-12-01,10:41,15:21,80.62,99.15,Завершена,Поглощение,Рыночная,Горизонтальная,,,,,,,,,,,,,,,,,0.05717547117525201,0.1787505468142071,0.1172293750760871,0.018260415969769017,0.09731581953169544,-0.00765276984580332,-0.03289548829240496,mean_adjusted,0.0,,,,,,,28.546294223798746,0.5538556100893323,0.015048037926184366,-0.028445865550358107,-0.035237367464687086,-0.028706877494778738,0.2568244427748545,0.018407212622087554,0.060230403205608685,mean_adjusted,0.0,announcement_daily,2011-12-23,,,,,,,28.862109055774166,0.5102474150025119,-1,-0.02521560416279056,-0.005310163062463791,0.07108693489105389,0.08239107533804257,0.09811589496431528,0.1198795065537539,0.03949136735483849,0.0953141032949485,-0.08072055637897668,-0.018127921559685678,mean_adjusted,0.0,,,,,,,28.80872775749542,0.5611872874939317,0.08239107533804257,0.09811589496431528,0.1198795065537539,0.03949136735483849,0.0953141032949485,-0.08072055637897668,-0.018127921559685678,mean_adjusted,0.0,,,,,,,28.80872775749542,0.5611872874939317
Сбер (Сбербанк),SBER,Интеко,07.09.2011,00:25,07.12.2011,19:05,Завершена,"60,00","5,00%",Участие,Рыночная,Круговая,Внутренняя,12.2011,,,01.12.2011,01.12.2011,Строительство,"Россия (СЗФО, ЦФО)",Финансы / Инвестиции / Страхование / Консалтинг,"Беларусь, Германия, Индия, Казахстан, Люксембург, Нидерланды, Россия (СФО)",2.447619,,2.466405,,,,,ready_without_release_anchor,,resolved=raw_ticker_exact; release_anchor=no_intraday_on_release_day,,1,SBER,Сбер Банк,TQBR,e6123145-9665-43e0-8413-cd61b8aa9b13,BBG004730N88,0,2011-09-07,00:25,2011-12-01,2011-12-01,0.0,,,no_intraday_on_release_day,3.12.9,2026-03-29T15:46:18.410646+03:00,182,Сбер (Сбербанк),сбер сбербанк,SBER,SBER,Интеко,интеко,2011-09-07,2011-12-07,2011-12-01,2011-12-01,00:25,19:05,60.0,5.0,Завершена,Участие,Рыночная,Круговая,,,,,,,,,,,,,,,,,0.0637666745758092,-0.06348924178266635,-0.02130531520278167,0.059156770444385165,0.045497969906855174,0.14724146166706453,0.10532600907570933,mean_adjusted,0.0,,,,,,,19.44388375752125,0.375081719128282,-0.04427059703271252,-0.09023201781917589,-0.010018786265653778,0.06217438947398557,0.1766572637517625,-0.0744005641748946,,mean_adjusted,0.0,announcement_daily,2011-12-07,,,,,,,29.089602762081665,0.5581387446426946,-85,-0.018624400762233373,-0.17591825788168225,-0.22732024474137813,0.08239107533804257,0.09811589496431528,0.1198795065537539,0.03949136735483849,0.0953141032949485,-0.08072055637897668,-0.018127921559685678,mean_adjusted,0.0,,,,,,,28.80872775749542,0.5611872874939317,0.08239107533804257,0.09811589496431528,0.1198795065537539,0.03949136735483849,0.0953141032949485,-0.08072055637897668,-0.018127921559685678,mean_adjusted,0.0,,,,,,,28.80872775749542,0.5611872874939317
Сбер (Сбербанк),SBER,Курганнефтепродукт,01.12.2011,,,,Завершена,н. д.,"100,00%",Полное приобретение,Рыночная,Круговая,Внутренняя,12.2011,,,01.12.2011,01.12.2011,Нефть / Газ / Уголь,"Россия (ЮФО, УФО)",Финансы / Инвестиции / Страхование / Консалтинг,"Беларусь, Германия, Индия, Казахстан, Люксембург, Нидерланды, Россия (СФО)",2.447619,,2.466405,,,,,ready,,resolved=raw_ticker_exact; release_anchor=time_missing_same_day_open,,1,SBER,Сбер Банк,TQBR,e6123145-9665-43e0-8413-cd61b8aa9b13,BBG004730N88,0,2011-12-01,,2011-12-01,2011-12-01,0.0,2011-12-01,2011-12-01T10:00:00+04:00,time_missing_same_day_open,3.12.9,2026-03-29T15:46:18.415122+03:00,183,Сбер (Сбербанк),сбер сбербанк,SBER,SBER,Курганнефтепродукт,курганнефтепродукт,2011-12-01,,2011-12-01,2011-12-01,,,,100.0,Завершена,Полное приобретение,Рыночная,Круговая,,,,,,,,,,,,,,,,,0.08239107533804257,0.09811589496431528,0.1198795065537539,0.03949136735483849,0.0953141032949485,-0.08072055637897668,-0.018127921559685678,mean_adjusted,0.0,,,,,,,28.80872775749542,0.5611872874939317,,,,,,,,,,,,,,,,,,,,0,0.0,-0.05626723527273281,0.09465766668334408,0.08239107533804257,0.09811589496431528,0.1198795065537539,0.03949136735483849,0.0953141032949485,-0.08072055637897668,-0.018127921559685678,mean_adjusted,0.0,,,,,,,28.80872775749542,0.5611872874939317,0.08239107533804257,0.09811589496431528,0.1198795065537539,0.03949136735483849,0.0953141032949485,-0.08072055637897668,-0.018127921559685678,mean_adjusted,0.0,,,,,,,28.80872775749542,0.5611872874939317
Сбер (Сбербанк),SBER,Таганрогский мазутный терминал,09.11.2010,12:50,,,Завершена,"46,16","100,00%",Полное приобретение,Рыночная,Круговая,Внутренняя,12.2011,,,01.12.2011,01.12.2011,Транспорт,Россия (ЮФО),Финансы / Инвестиции / Страхование / Консалтинг,"Беларусь, Германия, Индия, Казахстан, Люксембург, Нидерланды, Россия (СФО)",2.447619,,2.466405,,,,,ready_without_release_anchor,,resolved=raw_ticker_exact; release_anchor=no_intraday_on_release_day,,1,SBER,Сбер Банк,TQBR,e6123145-9665-43e0-8413-cd61b8aa9b13,BBG004730N88,0,2010-11-09,12:50,2011-12-01,2011-12-01,0.0,,,no_intraday_on_release_day,3.12.9,2026-03-29T15:46:18.422448+03:00,184,Сбер (Сбербанк),сбер сбербанк,SBER,SBER,Таганрогский мазутный терминал,таганрогский мазутный терминал,2010-11-09,,2011-12-01,2011-12-01,12:50,,46.16,100.0,Завершена,Полное приобретение,Рыночная,Круговая,,,,,,,,,,,,,,,,,-0.026384957404520293,-0.057207844913170325,-0.06588426324905783,-0.036649832002238814,0.025161476911212954,-0.02236575725440937,-0.20746167935987547,mean_adjusted,0.0,,,,,,,14.360871379977503,0.25885732425152896,,,,,,,,,,,,,,,,,,,,-387,-0.10877603274256287,0.20845084376169654,0.22274632239964887,0.08239107533804257,0.09811589496431528,0.1198795065537539,0.03949136735483849,0.0953141032949485,-0.08072055637897668,-0.018127921559685678,mean_adjusted,0.0,,,,,,,28.80872775749542,0.5611872874939317,0.08239107533804257,0.09811589496431528,0.1198795065537539,0.03949136735483849,0.0953141032949485,-0.08072055637897668,-0.018127921559685678,mean_adjusted,0.0,,,,,,,28.80872775749542,0.5611872874939317
Сбер (Сбербанк),SBER,Химкомбинат Сода-Хлорат,08.10.2010,00:00,03.12.2011,00:00,Завершена,н. д.,"50,98%",Покупка,Рыночная,Круговая,Внутренняя,12.2011,,,01.12.2011,01.12.2011,Химия / Фармацевтика,Россия (ПФО),Финансы / Инвестиции / Страхование / Консалтинг,"Беларусь, Германия, Индия, Казахстан, Люксембург, Нидерланды, Россия (СФО)",2.447619,,2.466405,,,,,ready_without_release_anchor,,resolved=raw_ticker_exact; release_anchor=no_intraday_on_release_day,,1,SBER,Сбер Банк,TQBR,e6123145-9665-43e0-8413-cd61b8aa9b13,BBG004730N88,0,2010-10-08,00:00,2011-12-01,2011-12-01,0.0,,,no_intraday_on_release_day,3.12.9,2026-03-29T15:46:18.426345+03:00,185,Сбер (Сбербанк),сбер сбербанк,SBER,SBER,Химкомбинат Сода-Хлорат,химкомбинат сода хлорат,2010-10-08,2011-12-03,2011-12-01,2011-12-01,00:00,00:00,,50.98,Завершена,Покупка,Рыночная,Круговая,,,,,,,,,,,,,,,,,0.004595476138281596,0.015881227122034658,0.07223393471678319,0.19445543230257145,0.1539141972578526,0.182994250331715,-0.22412649270234253,mean_adjusted,0.0,,,,,,,13.928774948070416,0.26225096431077805,-0.016668548935892313,0.04348240860023622,0.024552426081031697,0.028129029159913,0.10733333333333217,-0.09000000000000097,-0.043111111111111655,mean_adjusted,0.0,actualization_daily,2011-12-05,,,,,,,29.160129085591244,0.557786003090395,-419,-0.07779559919976098,0.1538524956054672,0.17072676135397113,0.08239107533804257,0.09811589496431528,0.1198795065537539,0.03949136735483849,0.0953141032949485,-0.08072055637897668,-0.018127921559685678,mean_adjusted,0.0,,,,,,,28.80872775749542,0.5611872874939317,0.08239107533804257,0.09811589496431528,0.1198795065537539,0.03949136735483849,0.0953141032949485,-0.08072055637897668,-0.018127921559685678,mean_adjusted,0.0,,,,,,,28.80872775749542,0.5611872874939317
Сбер (Сбербанк),SBER,Мосстройвозрождение,15.11.2011,,24.11.2011,14:27,Завершена,"0,03","50,00%",Партнерство,Приватизационная,Круговая,Внутренняя,11.2011,,11.2011,15.11.2011,15.11.2011,Машиностроение,Россия (ЦФО),Финансы / Инвестиции / Страхование / Консалтинг,"Беларусь, Германия, Индия, Казахстан, Люксембург, Нидерланды, Россия (СФО)",,,2.845573,,,,,ready,,resolved=raw_ticker_exact; release_anchor=time_missing_same_day_open,,1,SBER,Сбер Банк,TQBR,e6123145-9665-43e0-8413-cd61b8aa9b13,BBG004730N88,0,2011-11-15,,2011-11-15,2011-11-15,0.0,2011-11-15,2011-11-15T10:00:00+04:00,time_missing_same_day_open,3.12.9,2026-03-29T15:46:18.430123+03:00,186,Сбер (Сбербанк),сбер сбербанк,SBER,SBER,Мосстройвозрождение,мосстройвозрождение,2011-11-15,2011-11-24,2011-11-15,2011-11-15,,14:27,0.03,50.0,Завершена,Партнерство,Приватизационная,Круговая,,,,,,,,,,,,,,,,,-0.013485700280453705,0.015013693964238461,-0.0752759732024123,0.016033695361998834,0.159657610718273,0.1664805855352931,0.13112517057436923,mean_adjusted,0.0,,,,,,,28.609844154735416,0.5488484973912714,0.03164829905327604,0.03454446915210452,0.09983436305658988,0.0930405717165792,0.2722582352162979,0.2136525995502052,0.20624421219738065,mean_adjusted,0.0,announcement_daily,2011-11-24,,,,,,,28.597069928225416,0.541064046297258,0,0.0,0.22617180800237968,0.1806249387474227,-0.013485700280453705,0.015013693964238461,-0.0752759732024123,0.016033695361998834,0.159657610718273,0.1664805855352931,0.13112517057436923,mean_adjusted,0.0,,,,,,,28.609844154735416,0.5488484973912714,-0.013485700280453705,0.015013693964238461,-0.0752759732024123,0.016033695361998834,0.159657610718273,0.1664805855352931,0.13112517057436923,mean_adjusted,0.0,,,,,,,28.609844154735416,0.5488484973912714
Сбер (Сбербанк),SBER,Павловскгранит,30.09.2011,,30.06.2011,10:53,Завершена,"36,66","36,30%",Влияние,Рыночная,Круговая,Внутренняя,9.2011,,,30.09.2011,30.09.2011,Строительство,Россия (ЦФО),Финансы / Инвестиции / Страхование / Консалтинг,"Беларусь, Германия, Индия, Казахстан, Люксембург, Нидерланды, Россия (СФО)",,,,,,,,ready,,resolved=raw_ticker_exact; release_anchor=time_missing_same_day_open,,1,SBER,Сбер Банк,TQBR,e6123145-9665-43e0-8413-cd61b8aa9b13,BBG004730N88,0,2011-09-30,,2011-09-30,2011-09-30,0.0,2011-09-30,2011-09-30T10:00:00+04:00,time_missing_same_day_open,3.12.9,2026-03-29T15:46:18.437965+03:00,187,Сбер (Сбербанк),сбер сбербанк,SBER,SBER,Павловскгранит,павловскгранит,2011-09-30,2011-06-30,2011-09-30,2011-09-30,,10:53,36.66,36.3,Завершена,Влияние,Рыночная,Круговая,,,,,,,,,,,,,,,,,-0.033846480067941775,-0.09021473425082172,-0.07019325508111507,0.018317009700262066,0.13212361780550164,0.42288063510065355,0.3749645591153956,mean_adjusted,0.0,,,,,,,22.379035775071667,0.4556177555419855,0.05544593844670542,0.07287955421432735,0.12003162986312699,0.07024931552798441,-0.26014391365180944,-0.1775934439336403,-0.1693983609834112,mean_adjusted,0.0,announcement_daily,2011-06-30,,,,,,,13.68538694766875,0.25500462271313956,0,0.0,-0.13867977601019432,-0.0716360372608128,-0.033846480067941775,-0.09021473425082172,-0.07019325508111507,0.018317009700262066,0.13212361780550164,0.42288063510065355,0.3749645591153956,mean_adjusted,0.0,,,,,,,22.379035775071667,0.4556177555419855,-0.033846480067941775,-0.09021473425082172,-0.07019325508111507,0.018317009700262066,0.13212361780550164,0.42288063510065355,0.3749645591153956,mean_adjusted,0.0,,,,,,,22.379035775071667,0.4556177555419855
